Hour [h],Power wind farm [W]
230,37508189.05995736
231,15684034.917367263
232,22822690.885669474
233,45924848.96308642
234,71173827.39824636
235,47900303.15786074
236,66013365.08527468
237,76441241.17023319
238,80280358.45176774
239,92617090.35197131
240,96216368.97368354
241,75871351.74463996
242,69416355.87140167
243,61424724.4895226
244,92526190.05306451
245,92589794.37377444
246,107999877.51994967
247,143849112.92293328
248,197698440.15864384
249,211777274.8803049
250,223323658.27116787
251,240776112.57580823
252,203669538.92090103
253,268944616.27126133
254,296982478.4581532
255,217751663.06265324
256,193585323.59414023
257,197729848.63738295
258,164005786.45629266
259,104680225.58681288
260,14667027.655417368
261,25780315.55019413
262,15319029.177449895
263,10048811.048122205
264,9982759.088793574
265,22354931.169796184
266,44992359.74965949
267,33666051.54062058
268,45535092.45686394
269,62048956.75567567
270,95976348.59423797
271,115375639.07330823
272,124747546.76141384
273,150547734.58267623
274,127700484.10490304
275,84601077.39201844
276,115319661.27916762
277,138300317.91009507
278,108828124.20126009
279,161231020.49393532
280,151561402.74846122
281,131045172.49185245
282,108828124.20126009
283,122298002.29686081
284,122863032.52251747
285,176308671.89896822
286,245794655.98616543
287,295859661.19560224
288,313304185.5036566
289,128809782.44572528
290,227749992.64254555
291,254965498.8715921
292,235501760.2952822
293,235501760.2952822
294,224841409.37467134
295,244313007.81022224
296,242113663.6759107
297,254471837.0964251
298,279535408.34392875
299,287946874.7315162
300,321938387.54361117
301,228686004.9979568
302,211747030.72744808
303,257237947.12378633
304,260568885.14935774
305,260568885.14935774
306,280034237.9725252
307,287817291.4571078
308,311474583.7978341
309,323894031.56758
310,344280593.1988054
311,344280589.9780987
312,344280580.6667247
313,344280584.1125502
314,344280592.4652032
315,344281056.51476043
316,344280705.3529246
317,344281267.8330005
318,344281312.5702103
319,344280898.86166865
320,344280589.97202325
321,344280591.2371203
322,344280507.44205236
323,334514278.58968925
324,290305895.95064545
325,176254616.9506006
326,215192848.84123445
327,195792164.48988172
328,216777766.20675096
329,262207082.22830924
330,246338040.5800919
331,228978981.94393933
332,211782095.337634
333,162662354.23631462
334,121643137.30922973
335,98174715.61989373
336,69909868.2366345
337,47953062.96250166
338,44204354.16159921
339,59026835.56568579
340,69188102.51259318
341,69122962.8694991
342,65078545.36461005
343,52678196.99521017
344,21194384.867511597
345,15489939.003119858
346,20913192.269461945
347,30791811.519710746
348,43227485.80158978
349,59153770.26936603
350,32837851.99660354
351,38958204.32627909
352,70650401.6047795
353,110429734.30503021
354,132723787.19775657
355,122208779.64619146
356,145067782.8870173
357,146855901.24794477
358,119431790.39325398
359,136013113.67288515
360,146218116.4229077
361,112965343.13243166
362,103926955.51907085
363,151489436.98720187
364,136847931.9327621
365,112843048.81862272
366,124747546.76141384
367,117423047.26202248
368,138171761.11380216
369,113450961.86639087
370,140950358.64337757
371,159537323.95217064
372,284941409.1872043
373,233889954.84907916
374,248385441.9333713
375,331067239.64623463
376,344280380.08714277
377,340180777.8359935
378,344280446.02693015
379,344280579.0401423
380,332844568.24308807
381,344281354.1758332
382,344280949.7842451
383,344281068.56582093
384,344281591.47805965
385,344281959.2845568
386,344281768.04945976
387,344281902.10896206
388,344281474.5499303
389,344281999.0028457
390,344281020.90243185
391,344281277.6369487
392,344280629.4247117
393,344280666.1710495
394,341853213.66341114
395,344280589.8739873
396,344280550.59661597
397,344217604.3897705
398,325047080.7744535
399,263595274.87717992
400,237670700.7037337
401,211824658.43136364
402,182170012.6047052
403,166449702.0813718
404,170940591.32968134
405,156169643.60674518
406,149223353.7341661
407,138235343.08654794
408,133666206.8007154
409,105965254.55800374
410,108423629.77405821
411,108184855.7726308
412,147831919.5861906
413,184487141.99699476
414,174094796.59516913
415,169899891.2687383
416,158792159.06051338
417,116205539.47124156
418,104099793.21566206
419,111324445.46442594
420,150235173.0397402
421,191862728.84236813
422,202465858.28775096
423,173939809.80724272
424,183539649.97489673
425,189155071.43317983
426,189155071.43317983
427,208185960.87681893
428,205778981.9450128
429,197604643.99050325
430,148533069.73531651
431,176622935.8818265
432,203692517.14764202
433,227281203.6804894
434,262077025.6461206
435,262491858.36253262
436,280185452.4118679
437,316095302.1521466
438,344280458.0789129
439,344280469.26905936
440,344280436.9195368
441,319618560.61297035
442,344280529.48853433
443,342740732.48703873
444,327502116.27398884
445,344280455.63031995
446,344280555.69506633
447,344280598.98785
448,344280639.6195363
449,344280576.41779804
450,344280936.2215741
451,344280672.3629144
452,344281495.6326275
453,344281322.6711538
454,344281522.4329392
455,344280618.9220942
456,344281327.6007484
457,344280861.3740522
458,344281208.8920361
459,344281072.7784456
460,344281291.38191557
461,344281834.91540873
462,344280860.3251545
463,344281069.03142226
464,344281286.17597955
465,344281135.4985166
466,344280721.92512745
467,344281105.690012
468,344280979.7783022
469,344280601.6150621
470,327444481.2946528
471,313242446.88109285
472,257102529.8040516
473,239394929.60548738
474,208582418.2715592
475,186536680.6627949
476,156306459.9812564
477,129482721.49189606
478,103191611.99308388
479,135777704.83387125
480,131967971.31429896
481,82117798.77802987
482,117660747.192129
483,101135870.05708961
484,70629129.34445354
485,68715398.50873402
486,41625822.54635756
487,67088277.484404586
488,87827928.23812063
489,89064139.82198657
490,81328292.81716864
491,68306288.63643411
492,92109889.08287784
493,76534346.56684712
494,92669477.59046245
495,157244552.79710644
496,249994722.9108501
497,280373759.92951155
498,270058139.9489067
499,259367319.24925005
500,205211666.0045083
501,141516755.68628365
502,88026399.2371053
503,51400546.1331672
504,45570903.07114008
505,49692623.71797162
506,27461032.801258486
507,57472869.13106583
508,103628596.29845889
509,65902629.035926744
510,64887160.220228344
511,123730129.34519687
512,128914249.50489122
513,143339872.45302823
514,102581656.30597383
515,102408569.85631108
516,72894920.14463817
517,128241498.90524256
518,145057598.50584853
519,162300820.7176202
520,120731879.05643755
521,189192912.6588535
522,198069960.9658623
523,171717184.64724472
524,185817226.65899366
525,177332174.88040283
526,168373013.9082277
527,137239196.81945112
528,116212072.06214969
529,95033856.80405125
530,79134600.33559155
531,72479675.65649578
532,95666460.94060543
533,104081275.37382989
534,93391744.30116609
535,98625076.7052763
536,93862303.49389935
537,90314619.2296749
538,71481996.78952432
539,60130743.37093619
540,65841665.91874832
541,29446365.08607709
542,29446365.08607709
543,70107372.73817226
544,60318547.248985834
545,64177997.0391202
546,62443830.69239305
547,53263750.40415878
548,41864931.04315858
549,62870301.19526422
550,73518232.36121973
551,77282679.68527015
552,85669837.51315959
553,109501778.40970999
554,172540675.75661826
555,113450961.86639087
556,121546636.89786938
557,142752950.4433745
558,137683426.06604508
559,91726285.29901974
560,133148623.20179473
561,136478676.3350852
562,149574268.40612036
563,117103822.85279958
564,82279442.75705168
565,93612915.33706902
566,108066995.97502752
567,80242874.38185504
568,129755161.35109295
569,144806454.91498995
570,135998901.43066376
571,136726381.72584087
572,126322750.67766558
573,119577734.01033077
574,104958889.2108727
575,136493000.28562462
576,146751798.67088813
577,130155245.52242933
578,84677983.83577195
579,103409163.71185301
580,73746396.25062726
581,64653481.98170941
582,43725428.966076896
583,45711627.651179336
584,54769003.07130004
585,50044901.95617374
586,68838266.73786199
587,51275543.74398644
588,67450181.73153356
589,37576110.448434904
590,40294754.31271785
591,59850726.55760258
592,77073566.2287759
593,75413970.03444703
594,82918693.01567529
595,87802036.23696908
596,82528665.99319448
597,119825490.18285824
598,98321824.43769285
599,164879844.3919156
600,194127639.65452167
601,182689122.6828836
602,176721158.02173805
603,163378660.9541839
604,211381140.26643434
605,185480126.47976798
606,233073260.03536513
607,230047197.37485263
608,229035525.35976076
609,299207510.7155872
610,270250983.37726605
611,225993225.12473795
612,298810927.6377016
613,202504718.54693788
614,203831176.70293474
615,236869197.22988278
616,251466717.70626175
617,176040421.93070745
618,194127639.65452167
619,168231398.3250958
620,271839416.43456435
621,328545976.6338391
622,313737106.4771874
623,344280597.38811964
624,344280577.0492425
625,344280598.2827268
626,344280472.2703212
627,344280618.9152889
628,344281068.35243374
629,344280797.44539744
630,344280637.13988227
631,344280602.1874106
632,344280509.009153
633,344280643.28603387
634,344280932.7818283
635,344280910.11574465
636,344281715.5682965
637,344281189.8124645
638,344281590.6399656
639,344281817.3621439
640,344281969.2840545
641,344282172.40894157
642,344282767.864392
643,344281720.65605474
644,344282403.5266543
645,344281928.3161682
646,344282308.6758091
647,344281668.97171277
648,344281949.0508437
649,344280693.4747485
650,344280497.70151377
651,344281259.02095455
652,344281282.4236665
653,344280562.1726827
654,331090230.68413293
655,217547234.09891397
656,244926934.4800543
657,222224863.7412509
658,140794941.5337853
659,105146364.22057916
660,120711275.2102179
661,70549792.42596312
662,84487634.72339018
663,88636940.85624182
664,59850726.55760258
665,58569771.59263025
666,71679019.95475036
667,124688966.7934628
668,205511924.5168907
669,235015657.86247572
670,280714475.33198726
671,340457106.59519327
672,336584031.5428486
673,334493019.483218
674,327012940.1827838
675,313751422.3106609
676,324186163.7614231
677,324012529.14845955
678,344280469.49677247
679,344280594.2818143
680,344280582.4947333
681,344281180.4661195
682,344281193.12406695
683,344280734.33977395
684,344281400.44062257
685,344281475.1285351
686,344281775.07081205
687,344282505.26581645
688,344281779.8710447
689,344282367.97395134
690,344281614.49658
691,344281577.7212582
692,344282079.2622347
693,344281925.25876194
694,344281391.9178956
695,344282518.94000375
696,344282419.4530428
697,344281589.19883204
698,344282391.3570657
699,344282282.2529433
700,344282581.0638572
701,344281663.5027068
702,344281609.9006186
703,344281833.5161762
704,344281719.85867685
705,344281852.062419
706,344281272.21929777
707,344281292.7434423
708,344280489.5558017
709,344280579.14158225
710,344280595.5303994
711,344280588.80275536
712,344280528.8260649
713,314539581.53947645
714,228978981.94393933
715,119865597.61518428
716,70586565.149625
717,63513208.06928785
718,31098548.656396396
719,3997901.9369063815
720,4454151.094010107
721,29576710.698090382
722,27338862.294359114
723,52771765.036011994
724,56024683.36277211
725,78682262.12840533
726,78682262.12840533
727,49073675.89836906
728,35409202.9806751
729,24652071.928931676
730,5720818.956809549
731,0.0
732,7170501.149584544
733,10790751.84740646
734,1858409.5393873183
735,0.0
736,0.0
737,740712.6413011579
738,9818485.09091386
739,9101200.76467339
740,35278145.07038488
741,105822901.65322836
742,236560034.9100851
743,226418696.70764327
744,123123724.41538787
745,120731879.05643755
746,154819612.30961105
747,144358392.7530838
748,104200426.98019497
749,77164834.28453715
750,79770562.45869781
751,85461818.19632281
752,128454909.87217651
753,219328404.80067843
754,319847135.8400232
755,344280639.25063664
756,344280601.94558656
757,344281239.56754
758,344280632.99704134
759,344280630.9507239
760,344280689.99374974
761,344280657.8898819
762,344281255.2312885
763,344280701.97463125
764,344280809.6338681
765,344280617.48241645
766,344280552.82049316
767,344281004.8142718
768,344280847.95136356
769,344281167.5661607
770,344280498.17114586
771,344281535.5364397
772,344281894.4747599
773,344281667.1361182
774,344280656.5783661
775,344280664.3136388
776,344280499.05877763
777,329090637.9790985
778,314495030.9946353
779,325429851.78565514
780,329166298.30768627
781,344280468.0728837
782,344280441.7182094
783,271683361.36586523
784,240040132.84626368
785,125213073.33509667
786,92171232.35745262
787,81321715.25835769
788,148055040.83643788
789,96399988.5564632
790,123717656.92402664
791,113177864.85111976
792,83055243.60932323
793,61036333.65342192
794,65174174.26107483
795,68891468.80241315
796,103151540.78859158
797,110437555.67355108
798,161175015.33115938
799,159196689.00547865
800,114972289.69219641
801,81626363.72129339
802,97000513.47364917
803,100991823.8002441
804,111181956.1753816
805,155408136.6070189
806,103417131.01536983
807,168680564.71436954
808,150925332.68525454
809,71086181.99838904
810,79575520.7336906
811,81490134.73734103
812,79565511.60978684
813,96080008.29223679
814,126355787.01261583
815,170321550.20613536
816,222295313.22509867
817,173157554.12499556
818,225902543.32406795
819,235168966.0331211
820,290289049.63118875
821,335013266.6579303
822,339920450.6094188
823,341432066.39668554
824,283305849.08004147
825,117312776.2399247
826,87090026.88642688
827,89978313.86435664
828,55093176.602728836
829,72393921.99017936
830,98625076.7052763
831,44665142.46722838
832,78764548.78535265
833,99261834.90158628
834,115506774.74500573
835,139545428.7939902
836,167866606.148145
837,169692033.1827463
838,159356756.74689093
839,124050345.20629442
840,167866606.148145
841,180153265.4043276
842,218619969.75136027
843,206750670.02392584
844,240014430.03351298
845,225800328.2164216
846,245273476.09582302
847,306560447.5815184
848,302651820.8868036
849,316489332.7883241
850,264720118.585383
851,269032102.96025693
852,342762406.1547323
853,321804607.5625587
854,344280540.067034
855,344280531.0739724
856,344280595.3245933
857,344280759.26945156
858,344281300.08902425
859,344281207.6559329
860,344281207.11475354
861,344281362.29239964
862,344280995.0462342
863,344281085.93555915
864,344280578.2157492
865,303676604.22453505
866,230072364.75202987
867,194405303.46080425
868,167005464.35868454
869,137970449.71933487
870,189491196.4745774
871,185480126.47976798
872,118090354.54325356
873,180027129.91055915
874,158766796.12055206
875,153743591.7105152
876,99250138.85181537
877,177662385.87975577
878,141427171.61515555
879,182308447.80949047
880,153667735.34584308
881,144478190.64872178
882,118946453.2802944
883,159243630.8398906
884,109816877.37947668
885,104558996.53216189
886,127915884.3397854
887,180268285.43947628
888,208607107.1374771
889,144629167.16717327
890,247810970.0396695
891,318800271.02600336
892,344280719.8001968
893,344281209.7986442
894,344280785.6556425
895,344280751.6640354
896,344280582.7959965
897,344280579.17183155
898,344280624.22303855
899,344281352.43516666
900,344281387.34184504
901,344280650.5588644
902,344280624.22303855
903,330381448.5483916
904,255570531.67703182
905,245286181.5967461
906,160742209.06949082
907,116119815.60395071
908,89297457.27526058
909,145044715.65843925
910,165203499.59917423
911,238760522.72112536
912,278380003.26680195
913,323340313.5776802
914,327012940.1827838
915,339116584.89834285
916,344280592.68482417
917,344280747.1713221
918,344281381.283711
919,344280616.3456965
920,344280489.6898904
921,248167163.0418583
922,233678589.77508837
923,227799082.66865075
924,226009045.5010947
925,274274351.8664417
926,236974157.99258676
927,220221966.61400175
928,119358456.81214799
929,193994144.6899063
930,138532670.5272073
931,128570802.52956977
932,112638570.29002655
933,155180203.5828217
934,195824185.19314554
935,171992071.02823034
936,153202471.8649533
937,154594728.77149934
938,135210385.82959178
939,222048814.3575984
940,191219323.04988298
941,218766558.7849557
942,240282751.75802663
943,146521162.57115078
944,316971245.8420352
945,255594040.14912006
946,201183114.07181427
947,266852800.1978285
948,259241166.4168948
949,338995944.98122287
950,329675086.5762064
951,344280532.788173
952,303308793.26924604
953,170436336.86185387
954,161985508.16914415
955,188523955.2041826
956,237283913.03150085
957,232539441.30798396
958,227964385.83614224
959,252219144.53362292
960,219289129.94322923
961,205262505.71883664
962,169479263.0117936
963,208314587.0957588
964,168646632.77213758
965,171287391.9663626
966,166354901.64673254
967,158643281.3014597
968,153743591.7105152
969,132485268.17076713
970,172376674.68982163
971,158423746.20749757
972,179311712.58329734
973,221884623.82016867
974,131557621.16296965
975,131045172.49185245
976,134299803.1096105
977,126092653.93100436
978,102424533.47221065
979,95420356.62021613
980,83908665.14710899
981,76939734.75116214
982,85708248.22812493
983,104631654.85727306
984,69721265.91776207
985,33463720.404417202
986,32208402.299206108
987,39921336.26136943
988,7195200.762147534
989,4670094.375597128
990,52544061.766495824
991,93353923.31829517
992,120376361.87611549
993,152528515.18124974
994,226456096.66031212
995,233018188.3619792
996,243063876.74302188
997,192380560.33601382
998,195893583.9782728
999,168823323.827463
1000,118959531.03544721
1001,131857932.04748426
1002,76571022.49684049
1003,21108790.471105166
1004,23804564.706916127
1005,53908058.65386057
1006,74995001.81998113
1007,137683426.06604508
1008,139077927.6116473
1009,112634593.93011944
1010,141589293.11567533
1011,218512432.0696518
1012,249915654.41588512
1013,245585142.57503948
1014,263706493.11310565
1015,306339288.84475523
1016,284996186.2401651
1017,311435830.1013939
1018,344280583.91307396
1019,344280789.85132104
1020,344280438.20045924
1021,344280763.1595244
1022,344280597.47330797
1023,344280599.03567344
1024,344280592.2813512
1025,344280627.28876173
1026,344280623.1121223
1027,344280648.16551757
1028,344281002.6013281
1029,344280907.18894935
1030,344280631.0989921
1031,344280657.9717798
1032,344280753.072002
1033,344281216.90311337
1034,344280766.5637845
1035,344280803.6744217
1036,344280575.218266
1037,341831035.9023717
1038,344280551.8293615
1039,325169036.21036094
1040,344280534.864066
1041,344280411.75251615
1042,344280481.4376634
1043,338601161.40883934
1044,341507398.802435
1045,185878923.45424247
1046,246670733.91359377
1047,193585323.59414023
1048,253874437.38579315
1049,320949392.5885194
1050,335888510.82438445
1051,313940778.22099835
1052,331848899.31357884
1053,261662929.7359374
1054,342125654.4886922
1055,344280426.3237535
1056,344280596.4629722
1057,344280596.1253325
1058,344280460.95571333
1059,344280585.9004251
1060,344280596.1472139
1061,339461942.74531275
1062,337249792.7982825
1063,314886966.88313496
1064,344280497.05215365
1065,344280593.6090068
1066,344280598.41839886
1067,344280586.3560218
1068,344280877.8133799
1069,344281288.32795256
1070,344281216.90311337
1071,344280585.7218287
1072,344281100.76181966
1073,344280867.23341805
1074,344280751.585024
1075,344280938.84786665
1076,344280691.0728216
1077,344280588.70454633
1078,344280596.42183626
1079,344280570.1899776
1080,344280468.5418017
1081,288643213.5189826
1082,232500617.01297614
1083,145659696.66671166
1084,202794244.90476933
1085,180167676.72663555
1086,229994838.67692682
1087,256384522.2489803
1088,180167676.72663555
1089,213717663.41125333
1090,199596895.09002867
1091,234297519.778297
1092,241068211.57818618
1093,301300360.9880059
1094,344280532.22193086
1095,333801289.3050195
1096,260924829.0825148
1097,344280577.2191189
1098,344280601.94783264
1099,344280580.1592822
1100,344280579.8139005
1101,227810077.96798563
1102,261224137.1121466
1103,207386712.60633776
1104,173531094.63857254
1105,171013135.8661207
1106,94215625.96987626
1107,138239546.91988334
1108,107197135.90492107
1109,122939099.32030904
1110,106209574.49885222
1111,132723787.19775657
1112,103536840.09041339
1113,89774529.30155002
1114,82254598.65420006
1115,129544570.64258818
1116,202375217.81970656
1117,199977755.1850128
1118,62895473.2505017
1119,344280591.90228444
1120,344280590.57632667
1121,344280577.93817264
1122,344281355.4020278
1123,344280596.0354842
1124,344280565.2724142
1125,90394271.35761742
1126,0.0
1127,245756352.9937062
1128,344280515.66342026
1129,344281247.4170332
1130,344281046.6766593
1131,297298148.0759224
1132,72079796.53355452
1133,104049131.14614736
1134,154213676.84511417
1135,117003450.4577572
1136,152696490.0116002
1137,149269402.7709635
1138,176243959.99844593
1139,192900557.08421767
1140,344280456.163763
1141,344280785.2919592
1142,344280597.68343
1143,344280600.2451567
1144,310950421.15457904
1145,241040020.1156168
1146,315446113.19101214
1147,344280489.2560402
1148,344280585.74383116
1149,344280591.2623644
1150,344280765.4623975
1151,344280532.76366
1152,344281359.4653215
1153,344280599.3075109
1154,344280585.4474922
1155,344280598.9169665
1156,331060042.85100263
1157,206750670.02392584
1158,162562301.62187913
1159,225241303.97755167
1160,139077927.6116473
1161,110251169.05979528
1162,76531317.82645145
1163,45318666.590047635
1164,60662386.08684793
1165,111489540.04274203
1166,344280395.28289056
1167,344280499.91519856
1168,344281626.3871864
1169,344280686.8903059
1170,344280580.3076462
1171,232497368.98617762
1172,181153323.03181726
1173,194287005.44035247
1174,186956883.5773079
1175,248850187.20213422
1176,217837751.59888166
1177,72439110.57531017
1178,145236468.56913903
1179,344281990.8947465
1180,344280582.01278293
1181,344280602.0863034
1182,344280584.762377
1183,344280451.81009007
1184,298811102.581385
1185,300252487.5369298
1186,237790871.41476902
1187,313747466.1963405
1188,303074141.3458683
1189,256072891.07056192
1190,238776156.9379071
1191,344280406.4841377
1192,286258344.4888333
1193,304485830.1588991
1194,343753888.7434825
1195,317974911.15859413
1196,344280441.8518643
1197,300294089.8318191
1198,269379771.8101004
1199,264945270.12428758
1200,167683979.34172693
1201,144256405.8591033
1202,82372913.1469628
1203,42000850.68235327
1204,31306275.14315518
1205,38514816.333465196
1206,58491593.085022494
1207,56127776.444574006
1208,125530373.15790838
1209,161188759.49769148
1210,228179373.3637587
1211,242060568.76966074
1212,344280541.42132795
1213,344280435.72144586
1214,344280501.4277749
1215,344280583.83897686
1216,344280539.2176048
1217,344280524.32182664
1218,281609414.61955994
1219,289167677.3638009
1220,235932601.15989798
1221,320339233.66591334
1222,338828588.8210454
1223,278836979.76456666
1224,254607530.47317228
1225,263777526.08127484
1226,264720118.585383
1227,321851356.56072116
1228,344280616.4235065
1229,344280819.7270855
1230,344281321.2501691
1231,344280585.82182777
1232,344280418.08784276
1233,320308961.1697434
1234,326978500.2299328
1235,344280453.4974126
1236,344280423.2827638
1237,310044562.0774497
1238,275257988.45961803
1239,341289720.40372664
1240,320287329.7942809
1241,227994368.71358785
1242,247116794.58310312
1243,237091599.15829557
1244,282445160.83332425
1245,344280595.9977296
1246,344280588.55605185
1247,344280588.1926932
1248,344280386.77451736
1249,311017690.8994899
1250,228132203.4609037
1251,85509253.67001763
1252,41893564.12556635
1253,26426288.056882527
1254,21069222.364017125
1255,12431217.050772812
1256,24699659.01918991
1257,31510902.400622644
1258,35751325.03082669
1259,62193030.74710471
1260,75443566.16677861
1261,99070796.67668362
1262,170757545.68797937
1263,261730153.8142394
1264,277649441.99446297
1265,270207998.840135
1266,248427221.59818754
1267,344280581.95016646
1268,344280583.1746957
1269,344281058.71453494
1270,344280575.6556824
1271,344280588.503119
1272,344280588.3737036
1273,344280625.3224454
1274,343260978.49560463
1275,302576200.9979088
1276,304974039.4836768
1277,253340504.5954623
1278,269499818.9713165
1279,234414069.2643702
1280,185293707.22785062
1281,212806813.94586477
1282,196016231.6296419
1283,251221672.4610111
1284,192443525.20390752
1285,326130215.60903424
1286,344280423.120885
1287,344280591.0840401
1288,344281129.2637493
1289,344280578.58290064
1290,344280587.51946855
1291,344280671.0501911
1292,344280818.78255814
1293,344280728.6815271
1294,344280542.80617243
1295,344280690.8399057
1296,344281060.10761243
1297,344280936.9601031
1298,344280452.13401216
1299,344280690.02772284
1300,344281079.5033057
1301,344280794.89705026
1302,344280556.35769814
1303,253785324.18422058
1304,147850406.6436681
1305,183044972.88676456
1306,187258722.68238044
1307,90610033.20492427
1308,82839310.71282297
1309,36152088.09956024
1310,11996994.25641993
1311,24448212.871776335
1312,19452005.237489317
1313,41408945.286869854
1314,42445760.20547279
1315,68865873.89283888
1316,82918693.01567529
1317,116339095.95869315
1318,102023202.53276394
1319,155534142.26536286
1320,195824185.19314554
1321,196517877.81395376
1322,246947297.1617897
1323,241459936.23075458
1324,251068485.08385736
1325,216948008.3431913
1326,195229035.08992448
1327,167125542.61866534
1328,178280317.87684
1329,149339084.05172932
1330,119825490.18285824
1331,96058653.07065699
1332,148117425.83166596
1333,221887475.15740252
1334,344280571.8240644
1335,333374146.94197243
1336,344280578.013292
1337,344280589.00099295
1338,298315428.8562762
1339,247075359.95920742
1340,193483986.78832832
1341,184665195.1782859
1342,195893583.9782728
1343,161166316.35661566
1344,108454175.12699597
1345,105549937.78568587
1346,94665559.84371762
1347,84698875.12892571
1348,65288596.013851926
1349,49558753.25693392
1350,34801796.20371488
1351,17943744.348572038
1352,9705725.718924377
1353,3902931.3049106244
1354,3920614.3027539933
1355,4414315.154375662
1356,11588261.05071629
1357,15267655.899228822
1358,18287502.45331919
1359,27188265.9649831
1360,26278514.77230999
1361,20294327.4212346
1362,31379526.16187735
1363,72709883.2216195
1364,64139748.66310059
1365,84368097.27586447
1366,69865705.30513456
1367,81902409.78371142
1368,89969068.57517451
1369,118212372.991676
1370,104128069.29228713
1371,99596777.40953934
1372,107999877.51994967
1373,110387418.11234753
1374,116029465.26705159
1375,143324869.0205747
1376,139340468.82928503
1377,119189326.84612128
1378,119189326.84612128
1379,52140556.45186596
1380,57697802.23786309
1381,51705869.87433936
1382,41767122.43879837
1383,21739049.280105874
1384,14644530.723279972
1385,22945195.0283554
1386,82378233.96223944
1387,139018280.31153342
1388,141093586.578713
1389,170391936.1848121
1390,187249055.24178475
1391,196917170.66387403
1392,191985658.28987458
1393,171685623.60669184
1394,150441295.19679385
1395,156426374.20895407
1396,125055714.6557499
1397,200714729.8272395
1398,223434067.27662933
1399,184595425.8332405
1400,227382458.33186328
1401,272700724.95479184
1402,140913116.0228753
1403,82254598.65420006
1404,97438893.49658164
1405,86457410.61033443
1406,139340468.82928503
1407,134176286.51889351
1408,120350194.75448303
1409,111682680.49062377
1410,122446427.53720082
1411,180809385.3361984
1412,197698440.15864384
1413,238006260.84040102
1414,243779085.81076965
1415,233128862.7386339
1416,254121734.87087268
1417,244462396.900356
1418,229978301.8544725
1419,197923611.56445456
1420,153795343.53124717
1421,170179518.0515107
1422,106716986.04194784
1423,84713016.33402553
1424,85315336.55338115
1425,52480986.55743218
1426,74289337.90021524
1427,63932521.26096632
1428,26856853.68124021
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,3969559.29387979
1434,7551357.175828607
1435,14435176.979764432
1436,23710148.969563305
1437,17008835.94577172
1438,8565005.91315635
1439,8978892.28056469
1440,11405969.51377208
1441,1737598.0287024067
1442,3349035.6770994347
1443,7691156.534438253
1444,8884222.58493817
1445,7554875.867204557
1446,8439449.60990159
1447,9800943.293807764
1448,4923969.79275606
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,705591.8777144452
1455,4772548.309834671
1456,0.0
1457,10683088.510462716
1458,17901514.525154226
1459,9998425.647401005
1460,20214066.15399409
1461,22253299.35676022
1462,6156671.589671394
1463,1824813.8371823246
1464,4378821.397829668
1465,0.0
1466,3703019.423855586
1467,4727933.455961866
1468,1689948.5799157887
1469,5157294.7453589225
1470,0.0
1471,0.0
1472,4836653.296997517
1473,6036928.310139253
1474,13154745.413104573
1475,6126997.840842502
1476,0.0
1477,0.0
1478,2065185.1489868853
1479,5479211.854832789
1480,12211887.293369634
1481,20947725.493028007
1482,32701168.35163463
1483,39411740.197927706
1484,68380716.99629052
1485,83803184.46087089
1486,82643786.14070949
1487,81742164.3235123
1488,75339249.45275874
1489,77562781.15600356
1490,51187788.746654436
1491,26574563.1817514
1492,18787755.632968415
1493,14157757.587905118
1494,24561888.350512564
1495,36001029.090185076
1496,47686763.897790045
1497,46353602.69965879
1498,63435395.65362064
1499,11991370.542533513
1500,21808536.192168
1501,21802962.149186734
1502,24652071.928931676
1503,29456584.950636096
1504,22660573.936269615
1505,29456584.950636096
1506,28545742.946102835
1507,69374418.48420653
1508,91197709.18160336
1509,84092069.84569032
1510,69416355.87140167
1511,56990442.47897267
1512,58597957.90388641
1513,62819601.710534856
1514,84922903.98263435
1515,84649687.37698118
1516,56632464.138745464
1517,61423694.79951349
1518,48807304.48974278
1519,39555315.89610507
1520,40692036.27727286
1521,36511736.115446165
1522,5877698.655650806
1523,5709478.270443485
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,12805287.848847589
1532,13812521.868001606
1533,24392986.85368884
1534,21572754.463160403
1535,10038035.246347599
1536,8530142.902897272
1537,409714.1920602573
1538,0.0
1539,9557733.468338503
1540,26071339.128978666
1541,28123824.15971962
1542,25792403.647604972
1543,26438402.39719481
1544,19598172.833577704
1545,11957002.893495072
1546,5593168.354577483
1547,4202303.599284413
1548,5109846.0613833
1549,3907801.1910205055
1550,6874242.922483911
1551,9785024.115487333
1552,9704926.731480587
1553,10497499.91948998
1554,15372865.993759371
1555,29427139.0511542
1556,13287135.273050673
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,2481096.2122955
1567,9643354.41281192
1568,17527839.391080957
1569,19126757.452772163
1570,25533838.15402414
1571,5829965.132792462
1572,18138322.69959257
1573,0.0
1574,2611403.2267214195
1575,7696940.651154413
1576,9022137.83047057
1577,8638689.608264053
1578,11331936.111637576
1579,16203185.715202145
1580,11995847.899071269
1581,9435680.548637329
1582,10508263.383686814
1583,8456982.619736103
1584,7438105.240329988
1585,3997901.9369063815
1586,12088351.026287466
